station,valid,lon,lat,elevation,tmpf,dwpf,relh,sknt,alti
TUL,2026-04-19 07:53,-95.8881,36.1984,206.00,48.00,37.00,65.50,4.00,30.30
TUL,2026-04-19 08:53,-95.8881,36.1984,206.00,47.00,36.00,65.37,3.00,30.30
TUL,2026-04-19 09:53,-95.8881,36.1984,206.00,46.00,37.00,70.62,4.00,30.31
TUL,2026-04-19 10:53,-95.8881,36.1984,206.00,46.00,36.00,67.89,5.00,30.31
TUL,2026-04-19 11:53,-95.8881,36.1984,206.00,45.00,36.00,70.51,5.00,30.31
TUL,2026-04-19 12:53,-95.8881,36.1984,206.00,49.00,38.00,65.62,4.00,30.33
TUL,2026-04-19 13:53,-95.8881,36.1984,206.00,55.00,37.00,50.57,4.00,30.34
TUL,2026-04-19 14:53,-95.8881,36.1984,206.00,61.00,37.00,40.77,6.00,30.33
TUL,2026-04-19 15:53,-95.8881,36.1984,206.00,64.00,36.00,35.26,13.00,30.34
TUL,2026-04-19 16:53,-95.8881,36.1984,206.00,67.00,34.00,29.34,10.00,30.34
TUL,2026-04-19 17:53,-95.8881,36.1984,206.00,70.00,35.00,27.55,9.00,30.31
TUL,2026-04-19 18:53,-95.8881,36.1984,206.00,71.00,36.00,27.71,12.00,30.29
TUL,2026-04-19 19:53,-95.8881,36.1984,206.00,73.00,37.00,26.94,11.00,30.27
TUL,2026-04-19 20:53,-95.8881,36.1984,206.00,73.00,33.00,22.98,8.00,30.24
TUL,2026-04-19 21:53,-95.8881,36.1984,206.00,73.00,33.00,22.98,9.00,30.21
TUL,2026-04-19 22:53,-95.8881,36.1984,206.00,73.00,34.00,23.92,8.00,30.20
TUL,2026-04-19 23:53,-95.8881,36.1984,206.00,72.00,33.00,23.76,6.00,30.20
TUL,2026-04-20 00:53,-95.8881,36.1984,206.00,67.00,38.00,34.38,9.00,30.21
TUL,2026-04-20 01:53,-95.8881,36.1984,206.00,65.00,38.00,36.85,6.00,30.22
TUL,2026-04-20 02:53,-95.8881,36.1984,206.00,63.00,38.00,39.52,7.00,30.24
TUL,2026-04-20 03:53,-95.8881,36.1984,206.00,60.00,40.00,47.51,7.00,30.25
TUL,2026-04-20 04:53,-95.8881,36.1984,206.00,60.00,39.00,45.69,8.00,30.24
TUL,2026-04-20 05:53,-95.8881,36.1984,206.00,60.00,38.00,43.94,11.00,30.24
TUL,2026-04-20 06:53,-95.8881,36.1984,206.00,58.00,38.00,47.19,11.00,30.24
TUL,2026-04-20 07:53,-95.8881,36.1984,206.00,58.00,37.00,45.37,10.00,30.24
TUL,2026-04-20 08:53,-95.8881,36.1984,206.00,53.00,39.00,58.85,8.00,30.24
TUL,2026-04-20 09:53,-95.8881,36.1984,206.00,52.00,39.00,61.05,6.00,30.25
TUL,2026-04-20 10:53,-95.8881,36.1984,206.00,53.00,38.00,56.59,7.00,30.26
TUL,2026-04-20 11:53,-95.8881,36.1984,206.00,52.00,38.00,58.71,7.00,30.26
TUL,2026-04-20 12:53,-95.8881,36.1984,206.00,54.00,41.00,61.32,6.00,30.28
TUL,2026-04-20 13:53,-95.8881,36.1984,206.00,60.00,41.00,49.39,9.00,30.28
TUL,2026-04-20 14:53,-95.8881,36.1984,206.00,64.00,40.00,41.26,12.00,30.29
TUL,2026-04-20 15:53,-95.8881,36.1984,206.00,68.00,40.00,35.92,16.00,30.29
TUL,2026-04-20 16:53,-95.8881,36.1984,206.00,69.00,40.00,34.70,15.00,30.28
TUL,2026-04-20 17:53,-95.8881,36.1984,206.00,71.00,41.00,33.70,15.00,30.26
TUL,2026-04-20 18:53,-95.8881,36.1984,206.00,72.00,42.00,33.86,8.00,30.23
TUL,2026-04-20 19:53,-95.8881,36.1984,206.00,74.00,41.00,30.46,11.00,30.20
TUL,2026-04-20 20:53,-95.8881,36.1984,206.00,74.00,43.00,32.90,16.00,30.18
TUL,2026-04-20 21:53,-95.8881,36.1984,206.00,74.00,44.00,34.19,15.00,30.16
TUL,2026-04-20 22:53,-95.8881,36.1984,206.00,72.00,42.00,33.86,14.00,30.15
TUL,2026-04-20 23:53,-95.8881,36.1984,206.00,70.00,42.00,36.24,11.00,30.14
TUL,2026-04-21 00:53,-95.8881,36.1984,206.00,67.00,42.00,40.17,8.00,30.14
TUL,2026-04-21 01:53,-95.8881,36.1984,206.00,65.00,43.00,44.74,9.00,30.15
TUL,2026-04-21 02:53,-95.8881,36.1984,206.00,63.00,45.00,51.79,7.00,30.17
TUL,2026-04-21 03:53,-95.8881,36.1984,206.00,61.00,45.00,55.58,8.00,30.18
TUL,2026-04-21 04:53,-95.8881,36.1984,206.00,62.00,43.00,49.70,11.00,30.18
TUL,2026-04-21 05:53,-95.8881,36.1984,206.00,60.00,43.00,53.35,10.00,30.18
TUL,2026-04-21 06:53,-95.8881,36.1984,206.00,58.00,43.00,57.30,9.00,30.18
TUL,2026-04-21 07:53,-95.8881,36.1984,206.00,57.00,43.00,59.40,9.00,30.16
TUL,2026-04-21 08:53,-95.8881,36.1984,206.00,56.00,44.00,63.99,9.00,30.15
TUL,2026-04-21 09:53,-95.8881,36.1984,206.00,55.00,44.00,66.36,4.00,30.14
TUL,2026-04-21 10:53,-95.8881,36.1984,206.00,55.00,44.00,66.36,4.00,30.14
TUL,2026-04-21 11:53,-95.8881,36.1984,206.00,53.00,45.00,74.16,6.00,30.14
TUL,2026-04-21 12:53,-95.8881,36.1984,206.00,57.00,46.00,66.60,7.00,30.15
TUL,2026-04-21 13:53,-95.8881,36.1984,206.00,62.00,47.00,57.87,10.00,30.15
TUL,2026-04-21 14:53,-95.8881,36.1984,206.00,65.00,48.00,54.09,16.00,30.15
TUL,2026-04-21 15:53,-95.8881,36.1984,206.00,68.00,51.00,54.53,15.00,30.16
TUL,2026-04-21 16:53,-95.8881,36.1984,206.00,68.00,54.00,60.89,15.00,30.16
TUL,2026-04-21 17:53,-95.8881,36.1984,206.00,67.00,57.00,70.27,17.00,30.15
TUL,2026-04-21 18:53,-95.8881,36.1984,206.00,66.00,57.00,72.74,16.00,30.14
TUL,2026-04-21 19:53,-95.8881,36.1984,206.00,67.00,57.00,70.27,16.00,30.14
TUL,2026-04-21 20:53,-95.8881,36.1984,206.00,65.00,56.00,72.64,15.00,30.12
TUL,2026-04-21 21:53,-95.8881,36.1984,206.00,62.00,55.00,77.82,20.00,30.13
TUL,2026-04-21 22:53,-95.8881,36.1984,206.00,63.00,55.00,75.13,19.00,30.12
TUL,2026-04-21 23:53,-95.8881,36.1984,206.00,63.00,55.00,75.13,14.00,30.11
TUL,2026-04-22 00:53,-95.8881,36.1984,206.00,62.00,55.00,77.82,16.00,30.11
TUL,2026-04-22 01:53,-95.8881,36.1984,206.00,62.00,55.00,77.82,12.00,30.12
TUL,2026-04-22 02:53,-95.8881,36.1984,206.00,61.00,54.00,77.73,12.00,30.13
TUL,2026-04-22 03:53,-95.8881,36.1984,206.00,60.00,54.00,80.54,12.00,30.12
TUL,2026-04-22 04:53,-95.8881,36.1984,206.00,60.00,54.00,80.54,12.00,30.11
TUL,2026-04-22 05:53,-95.8881,36.1984,206.00,59.00,55.00,86.57,8.00,30.11
TUL,2026-04-22 06:53,-95.8881,36.1984,206.00,58.00,55.00,89.73,6.00,30.11
TUL,2026-04-22 07:53,-95.8881,36.1984,206.00,58.00,55.00,89.73,11.00,30.09
TUL,2026-04-22 08:53,-95.8881,36.1984,206.00,57.00,54.00,89.68,13.00,30.08
TUL,2026-04-22 09:53,-95.8881,36.1984,206.00,57.00,55.00,93.01,9.00,30.08
TUL,2026-04-22 10:53,-95.8881,36.1984,206.00,58.00,55.00,89.73,7.00,30.08
TUL,2026-04-22 11:53,-95.8881,36.1984,206.00,58.00,55.00,89.73,8.00,30.08
TUL,2026-04-22 12:53,-95.8881,36.1984,206.00,59.00,56.00,89.77,8.00,30.08
TUL,2026-04-22 13:53,-95.8881,36.1984,206.00,60.00,56.00,86.62,10.00,30.08
TUL,2026-04-22 14:53,-95.8881,36.1984,206.00,61.00,57.00,86.68,12.00,30.08
TUL,2026-04-22 15:53,-95.8881,36.1984,206.00,62.00,57.00,83.67,11.00,30.08
TUL,2026-04-22 16:53,-95.8881,36.1984,206.00,65.00,58.00,78.08,11.00,30.07
TUL,2026-04-22 17:53,-95.8881,36.1984,206.00,67.00,59.00,75.50,10.00,30.04
TUL,2026-04-22 18:53,-95.8881,36.1984,206.00,68.00,60.00,75.59,14.00,30.02
TUL,2026-04-22 19:53,-95.8881,36.1984,206.00,70.00,61.00,73.15,12.00,29.99
TUL,2026-04-22 20:53,-95.8881,36.1984,206.00,70.00,61.00,73.15,12.00,29.97
TUL,2026-04-22 21:53,-95.8881,36.1984,206.00,69.00,61.00,75.69,13.00,29.94
TUL,2026-04-22 22:53,-95.8881,36.1984,206.00,69.00,62.00,78.41,10.00,29.92
TUL,2026-04-22 23:53,-95.8881,36.1984,206.00,70.00,62.00,75.78,11.00,29.90
TUL,2026-04-23 00:53,-95.8881,36.1984,206.00,70.00,62.00,75.78,10.00,29.88
TUL,2026-04-23 01:53,-95.8881,36.1984,206.00,69.00,61.00,75.69,10.00,29.88
TUL,2026-04-23 02:53,-95.8881,36.1984,206.00,69.00,61.00,75.69,11.00,29.89
TUL,2026-04-23 03:53,-95.8881,36.1984,206.00,69.00,62.00,78.41,9.00,29.88
TUL,2026-04-23 04:53,-95.8881,36.1984,206.00,69.00,62.00,78.41,15.00,29.86
TUL,2026-04-23 05:53,-95.8881,36.1984,206.00,69.00,62.00,78.41,13.00,29.85
TUL,2026-04-23 06:53,-95.8881,36.1984,206.00,68.00,62.00,81.15,13.00,29.82
TUL,2026-04-23 07:53,-95.8881,36.1984,206.00,67.00,62.00,83.99,11.00,29.81
TUL,2026-04-23 08:53,-95.8881,36.1984,206.00,67.00,62.00,83.99,10.00,29.80
TUL,2026-04-23 09:53,-95.8881,36.1984,206.00,67.00,63.00,87.00,10.00,29.80
TUL,2026-04-23 10:53,-95.8881,36.1984,206.00,68.00,63.00,84.05,10.00,29.78
TUL,2026-04-23 11:53,-95.8881,36.1984,206.00,69.00,63.00,81.22,17.00,29.78
TUL,2026-04-23 12:53,-95.8881,36.1984,206.00,69.00,63.00,81.22,19.00,29.77
TUL,2026-04-23 13:53,-95.8881,36.1984,206.00,70.00,64.00,81.29,18.00,29.76
TUL,2026-04-23 14:53,-95.8881,36.1984,206.00,71.00,64.00,78.57,21.00,29.76
TUL,2026-04-23 15:53,-95.8881,36.1984,206.00,72.00,64.00,75.96,20.00,29.76
TUL,2026-04-23 16:53,-95.8881,36.1984,206.00,73.00,64.00,73.44,25.00,29.74
TUL,2026-04-23 17:53,-95.8881,36.1984,206.00,74.00,64.00,71.02,16.00,29.71
TUL,2026-04-23 18:53,-95.8881,36.1984,206.00,74.00,64.00,71.02,18.00,29.69
TUL,2026-04-23 19:53,-95.8881,36.1984,206.00,75.00,65.00,71.12,20.00,29.67
TUL,2026-04-23 20:53,-95.8881,36.1984,206.00,76.00,65.00,68.79,20.00,29.65
TUL,2026-04-23 21:53,-95.8881,36.1984,206.00,77.00,65.00,66.55,20.00,29.63
TUL,2026-04-23 22:53,-95.8881,36.1984,206.00,78.00,65.00,64.39,23.00,29.62
TUL,2026-04-23 23:53,-95.8881,36.1984,206.00,76.00,64.00,66.43,27.00,29.60
TUL,2026-04-24 00:53,-95.8881,36.1984,206.00,74.00,64.00,71.02,25.00,29.59
TUL,2026-04-24 01:53,-95.8881,36.1984,206.00,74.00,64.00,71.02,21.00,29.59
TUL,2026-04-24 02:53,-95.8881,36.1984,206.00,73.00,64.00,73.44,18.00,29.62
TUL,2026-04-24 03:53,-95.8881,36.1984,206.00,74.00,64.00,71.02,25.00,29.61
TUL,2026-04-24 04:53,-95.8881,36.1984,206.00,74.00,64.00,71.02,8.00,29.64
TUL,2026-04-24 05:53,-95.8881,36.1984,206.00,66.00,57.00,72.74,26.00,29.70
TUL,2026-04-24 06:53,-95.8881,36.1984,206.00,59.00,59.00,100.00,7.00,29.66
TUL,2026-04-24 07:53,-95.8881,36.1984,206.00,59.00,59.00,100.00,3.00,29.67
TUL,2026-04-24 08:53,-95.8881,36.1984,206.00,60.00,59.00,96.50,12.00,29.64
TUL,2026-04-24 09:53,-95.8881,36.1984,206.00,60.00,58.00,93.10,8.00,29.66
TUL,2026-04-24 10:53,-95.8881,36.1984,206.00,59.00,58.00,96.48,0.00,29.68
TUL,2026-04-24 11:53,-95.8881,36.1984,206.00,60.00,59.00,96.50,4.00,29.71
TUL,2026-04-24 12:53,-95.8881,36.1984,206.00,60.00,59.00,96.50,6.00,29.71
TUL,2026-04-24 13:53,-95.8881,36.1984,206.00,63.00,61.00,93.19,6.00,29.74
TUL,2026-04-24 14:53,-95.8881,36.1984,206.00,66.00,62.00,86.95,4.00,29.75
TUL,2026-04-24 15:53,-95.8881,36.1984,206.00,68.00,62.00,81.15,3.00,29.77
TUL,2026-04-24 16:53,-95.8881,36.1984,206.00,68.00,62.00,81.15,5.00,29.78
TUL,2026-04-24 17:53,-95.8881,36.1984,206.00,70.00,62.00,75.78,6.00,29.78
TUL,2026-04-24 18:53,-95.8881,36.1984,206.00,71.00,63.00,75.87,6.00,29.77
TUL,2026-04-24 19:53,-95.8881,36.1984,206.00,72.00,63.00,73.34,8.00,29.76
TUL,2026-04-24 20:53,-95.8881,36.1984,206.00,73.00,63.00,70.91,8.00,29.73
TUL,2026-04-24 21:53,-95.8881,36.1984,206.00,74.00,62.00,66.20,12.00,29.73
TUL,2026-04-24 22:53,-95.8881,36.1984,206.00,74.00,61.00,63.90,12.00,29.73
TUL,2026-04-24 23:53,-95.8881,36.1984,206.00,73.00,61.00,66.08,8.00,29.74
TUL,2026-04-25 00:53,-95.8881,36.1984,206.00,70.00,60.00,70.59,6.00,29.75
TUL,2026-04-25 01:53,-95.8881,36.1984,206.00,68.00,60.00,75.59,0.00,29.77
TUL,2026-04-25 02:53,-95.8881,36.1984,206.00,67.00,60.00,78.24,5.00,29.78
TUL,2026-04-25 03:53,-95.8881,36.1984,206.00,64.00,60.00,86.84,4.00,29.79
TUL,2026-04-25 04:53,-95.8881,36.1984,206.00,60.00,58.00,93.10,0.00,29.79
TUL,2026-04-25 05:53,-95.8881,36.1984,206.00,61.00,59.00,93.13,3.00,29.81
TUL,2026-04-25 06:53,-95.8881,36.1984,206.00,61.00,59.00,93.13,3.00,29.80
TUL,2026-04-25 07:53,-95.8881,36.1984,206.00,60.00,59.00,96.50,4.00,29.78
TUL,2026-04-25 08:53,-95.8881,36.1984,206.00,59.00,58.00,96.48,4.00,29.78
TUL,2026-04-25 09:53,-95.8881,36.1984,206.00,60.00,60.00,100.00,9.00,29.77
TUL,2026-04-25 10:53,-95.8881,36.1984,206.00,60.00,60.00,100.00,6.00,29.78
TUL,2026-04-25 11:53,-95.8881,36.1984,206.00,61.00,59.00,93.13,5.00,29.80
TUL,2026-04-25 12:53,-95.8881,36.1984,206.00,61.00,59.00,93.13,8.00,29.80
TUL,2026-04-25 13:53,-95.8881,36.1984,206.00,62.00,59.00,89.89,10.00,29.81
TUL,2026-04-25 14:53,-95.8881,36.1984,206.00,64.00,59.00,83.80,9.00,29.81
TUL,2026-04-25 15:53,-95.8881,36.1984,206.00,66.00,59.00,78.16,8.00,29.81
TUL,2026-04-25 16:53,-95.8881,36.1984,206.00,69.00,60.00,73.05,10.00,29.79
TUL,2026-04-25 17:53,-95.8881,36.1984,206.00,72.00,62.00,70.81,13.00,29.76
TUL,2026-04-25 18:53,-95.8881,36.1984,206.00,74.00,62.00,66.20,10.00,29.75
TUL,2026-04-25 19:53,-95.8881,36.1984,206.00,75.00,63.00,66.32,11.00,29.73
TUL,2026-04-25 20:53,-95.8881,36.1984,206.00,75.00,64.00,68.68,9.00,29.71
TUL,2026-04-25 21:53,-95.8881,36.1984,206.00,72.00,65.00,78.66,10.00,29.71
TUL,2026-04-25 22:53,-95.8881,36.1984,206.00,73.00,65.00,76.05,12.00,29.68
TUL,2026-04-25 23:53,-95.8881,36.1984,206.00,73.00,65.00,76.05,8.00,29.67
TUL,2026-04-26 00:53,-95.8881,36.1984,206.00,72.00,65.00,78.66,3.00,29.72
TUL,2026-04-26 01:53,-95.8881,36.1984,206.00,70.00,66.00,87.16,6.00,29.76
TUL,2026-04-26 02:53,-95.8881,36.1984,206.00,67.00,64.00,90.10,9.00,29.77
TUL,2026-04-26 03:53,-95.8881,36.1984,206.00,65.00,63.00,93.24,13.00,29.77
TUL,2026-04-26 04:53,-95.8881,36.1984,206.00,62.00,58.00,86.73,9.00,29.78
TUL,2026-04-26 05:53,-95.8881,36.1984,206.00,61.00,58.00,89.85,5.00,29.79
TUL,2026-04-26 06:53,-95.8881,36.1984,206.00,61.00,57.00,86.68,9.00,29.78
TUL,2026-04-26 07:53,-95.8881,36.1984,206.00,61.00,57.00,86.68,7.00,29.78
TUL,2026-04-26 08:53,-95.8881,36.1984,206.00,61.00,58.00,89.85,7.00,29.75
TUL,2026-04-26 09:53,-95.8881,36.1984,206.00,61.00,59.00,93.13,7.00,29.75
TUL,2026-04-26 10:53,-95.8881,36.1984,206.00,62.00,59.00,89.89,7.00,29.77
TUL,2026-04-26 11:53,-95.8881,36.1984,206.00,62.00,60.00,93.16,4.00,29.78
TUL,2026-04-26 12:53,-95.8881,36.1984,206.00,63.00,61.00,93.19,4.00,29.79
TUL,2026-04-26 13:53,-95.8881,36.1984,206.00,65.00,61.00,86.89,4.00,29.80
TUL,2026-04-26 14:53,-95.8881,36.1984,206.00,68.00,63.00,84.05,9.00,29.79
TUL,2026-04-26 15:53,-95.8881,36.1984,206.00,70.00,63.00,78.49,8.00,29.79
TUL,2026-04-26 16:53,-95.8881,36.1984,206.00,72.00,63.00,73.34,9.00,29.78
TUL,2026-04-26 17:53,-95.8881,36.1984,206.00,76.00,64.00,66.43,15.00,29.75
TUL,2026-04-26 18:53,-95.8881,36.1984,206.00,79.00,66.00,64.51,14.00,29.71
TUL,2026-04-26 19:53,-95.8881,36.1984,206.00,81.00,67.00,62.56,16.00,29.68
TUL,2026-04-26 20:53,-95.8881,36.1984,206.00,81.00,67.00,62.56,14.00,29.65
TUL,2026-04-26 21:53,-95.8881,36.1984,206.00,82.00,69.00,64.88,13.00,29.62
TUL,2026-04-26 22:53,-95.8881,36.1984,206.00,81.00,70.00,69.34,12.00,29.62
TUL,2026-04-26 23:53,-95.8881,36.1984,206.00,80.00,70.00,71.64,12.00,29.62
TUL,2026-04-27 00:53,-95.8881,36.1984,206.00,79.00,70.00,74.02,16.00,29.62
TUL,2026-04-27 01:53,-95.8881,36.1984,206.00,78.00,70.00,76.49,10.00,29.62
TUL,2026-04-27 02:53,-95.8881,36.1984,206.00,76.00,69.00,78.98,9.00,29.65
TUL,2026-04-27 03:53,-95.8881,36.1984,206.00,77.00,69.00,76.41,12.00,29.64
TUL,2026-04-27 04:53,-95.8881,36.1984,206.00,75.00,69.00,81.65,12.00,29.64
TUL,2026-04-27 05:53,-95.8881,36.1984,206.00,75.00,68.00,78.90,12.00,29.64
TUL,2026-04-27 06:53,-95.8881,36.1984,206.00,75.00,69.00,81.65,14.00,29.61
TUL,2026-04-27 07:53,-95.8881,36.1984,206.00,75.00,69.00,81.65,13.00,29.58
TUL,2026-04-27 08:53,-95.8881,36.1984,206.00,76.00,69.00,78.98,13.00,29.58
TUL,2026-04-27 09:53,-95.8881,36.1984,206.00,77.00,69.00,76.41,19.00,29.56
TUL,2026-04-27 10:53,-95.8881,36.1984,206.00,77.00,69.00,76.41,21.00,29.57
TUL,2026-04-27 11:53,-95.8881,36.1984,206.00,77.00,69.00,76.41,23.00,29.57
TUL,2026-04-27 12:53,-95.8881,36.1984,206.00,77.00,69.00,76.41,18.00,29.59
TUL,2026-04-27 13:53,-95.8881,36.1984,206.00,78.00,70.00,76.49,21.00,29.61
TUL,2026-04-27 14:53,-95.8881,36.1984,206.00,80.00,69.00,69.23,15.00,29.62
TUL,2026-04-27 15:53,-95.8881,36.1984,206.00,82.00,68.00,62.69,9.00,29.63
TUL,2026-04-27 16:53,-95.8881,36.1984,206.00,84.00,66.00,54.85,10.00,29.65
TUL,2026-04-27 17:53,-95.8881,36.1984,206.00,86.00,64.00,47.99,12.00,29.65
TUL,2026-04-27 18:53,-95.8881,36.1984,206.00,87.00,61.00,41.83,18.00,29.66
TUL,2026-04-27 19:53,-95.8881,36.1984,206.00,87.00,62.00,43.34,14.00,29.67
TUL,2026-04-27 20:53,-95.8881,36.1984,206.00,86.00,58.00,38.80,13.00,29.69
TUL,2026-04-27 21:53,-95.8881,36.1984,206.00,84.00,57.00,39.90,15.00,29.70
TUL,2026-04-27 22:53,-95.8881,36.1984,206.00,82.00,57.00,42.56,13.00,29.73
TUL,2026-04-27 23:53,-95.8881,36.1984,206.00,80.00,57.00,45.42,10.00,29.76
TUL,2026-04-28 00:53,-95.8881,36.1984,206.00,74.00,57.00,55.39,3.00,29.79
TUL,2026-04-28 01:53,-95.8881,36.1984,206.00,71.00,60.00,68.23,10.00,29.83
TUL,2026-04-28 02:53,-95.8881,36.1984,206.00,70.00,59.00,68.12,10.00,29.86
TUL,2026-04-28 03:53,-95.8881,36.1984,206.00,70.00,57.00,63.40,12.00,29.90
TUL,2026-04-28 04:53,-95.8881,36.1984,206.00,66.00,55.00,67.66,6.00,29.93
TUL,2026-04-28 05:53,-95.8881,36.1984,206.00,63.00,55.00,75.13,8.00,29.92
TUL,2026-04-28 06:53,-95.8881,36.1984,206.00,63.00,54.00,72.44,10.00,29.93
TUL,2026-04-28 07:53,-95.8881,36.1984,206.00,61.00,54.00,77.73,7.00,29.92
TUL,2026-04-28 08:53,-95.8881,36.1984,206.00,59.00,52.00,77.56,10.00,29.92
TUL,2026-04-28 09:53,-95.8881,36.1984,206.00,59.00,51.00,74.75,8.00,29.93
TUL,2026-04-28 10:53,-95.8881,36.1984,206.00,59.00,50.00,72.02,7.00,29.94
TUL,2026-04-28 11:53,-95.8881,36.1984,206.00,58.00,50.00,74.65,9.00,29.96
TUL,2026-04-28 12:53,-95.8881,36.1984,206.00,58.00,50.00,74.65,11.00,29.95
TUL,2026-04-28 13:53,-95.8881,36.1984,206.00,59.00,50.00,72.02,7.00,29.93
TUL,2026-04-28 14:53,-95.8881,36.1984,206.00,60.00,51.00,72.13,8.00,29.94
TUL,2026-04-28 15:53,-95.8881,36.1984,206.00,61.00,52.00,72.23,7.00,29.95
TUL,2026-04-28 16:53,-95.8881,36.1984,206.00,61.00,52.00,72.23,10.00,29.92
TUL,2026-04-28 17:53,-95.8881,36.1984,206.00,61.00,53.00,74.94,10.00,29.89
TUL,2026-04-28 18:53,-95.8881,36.1984,206.00,61.00,53.00,74.94,11.00,29.89
TUL,2026-04-28 19:53,-95.8881,36.1984,206.00,58.00,55.00,89.73,12.00,29.90
TUL,2026-04-28 20:53,-95.8881,36.1984,206.00,60.00,55.00,83.54,7.00,29.89
TUL,2026-04-28 21:53,-95.8881,36.1984,206.00,60.00,54.00,80.54,11.00,29.89
TUL,2026-04-28 22:53,-95.8881,36.1984,206.00,60.00,54.00,80.54,9.00,29.89
TUL,2026-04-28 23:53,-95.8881,36.1984,206.00,60.00,54.00,80.54,9.00,29.92
TUL,2026-04-29 00:53,-95.8881,36.1984,206.00,60.00,54.00,80.54,7.00,29.95
TUL,2026-04-29 01:53,-95.8881,36.1984,206.00,56.00,53.00,89.64,6.00,29.99
TUL,2026-04-29 02:53,-95.8881,36.1984,206.00,57.00,53.00,86.46,6.00,30.02
TUL,2026-04-29 03:53,-95.8881,36.1984,206.00,53.00,51.00,92.89,4.00,30.03
TUL,2026-04-29 04:53,-95.8881,36.1984,206.00,53.00,50.00,89.51,8.00,30.02
TUL,2026-04-29 05:53,-95.8881,36.1984,206.00,54.00,50.00,86.29,8.00,30.01
TUL,2026-04-29 06:53,-95.8881,36.1984,206.00,52.00,49.00,89.46,4.00,30.03
TUL,2026-04-29 07:53,-95.8881,36.1984,206.00,50.00,48.00,92.80,6.00,30.04
TUL,2026-04-29 08:53,-95.8881,36.1984,206.00,50.00,48.00,92.80,7.00,30.06
TUL,2026-04-29 09:53,-95.8881,36.1984,206.00,50.00,47.00,89.37,8.00,30.09
TUL,2026-04-29 10:53,-95.8881,36.1984,206.00,49.00,47.00,92.77,8.00,30.10
TUL,2026-04-29 11:53,-95.8881,36.1984,206.00,48.00,45.00,89.28,9.00,30.11
TUL,2026-04-29 12:53,-95.8881,36.1984,206.00,50.00,44.00,79.76,11.00,30.12
TUL,2026-04-29 13:53,-95.8881,36.1984,206.00,52.00,44.00,74.06,16.00,30.11
TUL,2026-04-29 14:53,-95.8881,36.1984,206.00,56.00,44.00,63.99,14.00,30.11
TUL,2026-04-29 15:53,-95.8881,36.1984,206.00,60.00,45.00,57.59,9.00,30.11
TUL,2026-04-29 16:53,-95.8881,36.1984,206.00,61.00,45.00,55.58,9.00,30.10
TUL,2026-04-29 17:53,-95.8881,36.1984,206.00,63.00,44.00,49.85,11.00,30.08
TUL,2026-04-29 18:53,-95.8881,36.1984,206.00,65.00,46.00,50.16,11.00,30.06
TUL,2026-04-29 19:53,-95.8881,36.1984,206.00,65.00,45.00,48.29,11.00,30.05
TUL,2026-04-29 20:53,-95.8881,36.1984,206.00,66.00,46.00,48.45,12.00,30.03
TUL,2026-04-29 21:53,-95.8881,36.1984,206.00,67.00,46.00,46.80,13.00,30.00
TUL,2026-04-29 22:53,-95.8881,36.1984,206.00,65.00,46.00,50.16,11.00,30.01
TUL,2026-04-29 23:53,-95.8881,36.1984,206.00,63.00,46.00,53.79,12.00,30.02
TUL,2026-04-30 00:53,-95.8881,36.1984,206.00,62.00,46.00,55.72,10.00,30.03
TUL,2026-04-30 01:53,-95.8881,36.1984,206.00,60.00,46.00,59.81,6.00,30.05
TUL,2026-04-30 02:53,-95.8881,36.1984,206.00,58.00,46.00,64.25,9.00,30.07
TUL,2026-04-30 03:53,-95.8881,36.1984,206.00,57.00,45.00,64.12,4.00,30.07
TUL,2026-04-30 04:53,-95.8881,36.1984,206.00,55.00,45.00,68.94,5.00,30.08
TUL,2026-04-30 05:53,-95.8881,36.1984,206.00,53.00,44.00,71.39,4.00,30.07
TUL,2026-04-30 06:53,-95.8881,36.1984,206.00,52.00,44.00,74.06,5.00,30.08
TUL,2026-04-30 07:53,-95.8881,36.1984,206.00,54.00,43.00,66.24,9.00,30.06
TUL,2026-04-30 08:53,-95.8881,36.1984,206.00,52.00,43.00,71.28,5.00,30.07
TUL,2026-04-30 09:53,-95.8881,36.1984,206.00,52.00,43.00,71.28,6.00,30.07
TUL,2026-04-30 10:53,-95.8881,36.1984,206.00,51.00,43.00,73.96,5.00,30.08
TUL,2026-04-30 11:53,-95.8881,36.1984,206.00,48.00,42.00,79.59,0.00,30.08
TUL,2026-04-30 12:53,-95.8881,36.1984,206.00,52.00,44.00,74.06,4.00,30.08
TUL,2026-04-30 13:53,-95.8881,36.1984,206.00,55.00,44.00,66.36,5.00,30.10
TUL,2026-04-30 14:53,-95.8881,36.1984,206.00,57.00,45.00,64.12,5.00,30.09
TUL,2026-04-30 15:53,-95.8881,36.1984,206.00,58.00,46.00,64.25,5.00,30.11
TUL,2026-04-30 16:53,-95.8881,36.1984,206.00,60.00,46.00,59.81,3.00,30.10
TUL,2026-04-30 17:53,-95.8881,36.1984,206.00,64.00,45.00,50.01,0.00,30.08
TUL,2026-04-30 18:53,-95.8881,36.1984,206.00,66.00,41.00,40.01,6.00,30.05
TUL,2026-04-30 19:53,-95.8881,36.1984,206.00,66.00,45.00,46.64,7.00,30.04
TUL,2026-04-30 20:53,-95.8881,36.1984,206.00,68.00,43.00,40.33,9.00,30.01
TUL,2026-04-30 21:53,-95.8881,36.1984,206.00,69.00,43.00,38.97,7.00,30.00
